"Código Classificador"; "Nome Classificador"; "Eleição"; "Foto"; "SQ_CANDIDATO"; "Código da Cor"; "Cor"; "Teve dificuldade para classificar?"; "Houve erro na exibição da foto" 
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001615464_div"; "100001615464"; "2"; "Preto / Negro / Black"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001602261_div"; "100001602261"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001607054_div"; "100001607054"; "3"; "Pardo / “Moreno” / Brown"; "S"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001638995_div"; "100001638995"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001666494_div"; "100001666494"; "3"; "Pardo / “Moreno” / Brown"; "S"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001632862_div"; "100001632862"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001610559_div"; "100001610559"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001689786_div"; "100001689786"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001632855_div"; "100001632855"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001608207_div"; "100001608207"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001613712_div"; "100001613712"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001601139_div"; "100001601139"; "3"; "Pardo / “Moreno” / Brown"; "S"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001610557_div"; "100001610557"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001599594_div"; "100001599594"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001723415_div"; "100001723415"; "1"; "Branco / Blanco / White"; "S"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001601132_div"; "100001601132"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001614977_div"; "100001614977"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001602014_div"; "100001602014"; "3"; "Pardo / “Moreno” / Brown"; "S"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001602262_div"; "100001602262"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001723416_div"; "100001723416"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001605314_div"; "100001605314"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001608079_div"; "100001608079"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001689790_div"; "100001689790"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001603112_div"; "100001603112"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001608215_div"; "100001608215"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001599084_div"; "100001599084"; "3"; "Pardo / “Moreno” / Brown"; "S"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001723411_div"; "100001723411"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001603114_div"; "100001603114"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001713827_div"; "100001713827"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001608217_div"; "100001608217"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001638997_div"; "100001638997"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001713825_div"; "100001713825"; "3"; "Pardo / “Moreno” / Brown"; "S"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001610550_div"; "100001610550"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001608071_div"; "100001608071"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001605313_div"; "100001605313"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001689781_div"; "100001689781"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001713290_div"; "100001713290"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001713831_div"; "100001713831"; "3"; "Pardo / “Moreno” / Brown"; "S"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001602269_div"; "100001602269"; "3"; "Pardo / “Moreno” / Brown"; "S"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001608073_div"; "100001608073"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001599612_div"; "100001599612"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001608201_div"; "100001608201"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001603110_div"; "100001603110"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001602268_div"; "100001602268"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001723261_div"; "100001723261"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001607051_div"; "100001607051"; "2"; "Preto / Negro / Black"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001603113_div"; "100001603113"; "3"; "Pardo / “Moreno” / Brown"; "S"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001638996_div"; "100001638996"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001648828_div"; "100001648828"; "3"; "Pardo / “Moreno” / Brown"; "S"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001603111_div"; "100001603111"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001602260_div"; "100001602260"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001601138_div"; "100001601138"; "3"; "Pardo / “Moreno” / Brown"; "S"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001599089_div"; "100001599089"; "2"; "Preto / Negro / Black"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001638988_div"; "100001638988"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001689791_div"; "100001689791"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001648830_div"; "100001648830"; "1"; "Branco / Blanco / White"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001615758_div"; "100001615758"; "2"; "Preto / Negro / Black"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001600018_div"; "100001600018"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001607042_div"; "100001607042"; "3"; "Pardo / “Moreno” / Brown"; "N"; "N"
 "26"; "Juliana Leitão"; "Candidaturas Majoritárias 2022 - Maranhão"; "foto_cand2022_MA_div/FMA100001608214_div"; "100001608214"; "5"; "Indígena / Indigena / Indigenous"; "N"; "N"
